latitude,longitude,descr_athmo,descr_lum,descr_etat_surf,descr_dispo_secu,descr_grav
48.65,0.766667,3.0,4.0,6.0,14.0,3
45.7167,5.25,3.0,3.0,6.0,14.0,3
45.1167,5.7,3.0,3.0,7.0,11.0,3
45.6333,5.11667,2.0,4.0,3.0,14.0,3
45.6333,5.15,3.0,3.0,7.0,14.0,3
44.95,5.76667,3.0,4.0,0.0,14.0,3
45.4667,4.83333,3.0,1.0,7.0,14.0,3
42.9923,-0.0730556,3.0,4.0,7.0,14.0,3
43.4333,0.583333,3.0,4.0,7.0,14.0,3
43.5312,0.844722,1.0,4.0,6.0,14.0,3
44.0667,2.98333,3.0,4.0,7.0,11.0,3
44.4,0.716667,4.0,4.0,6.0,14.0,3
44.3667,0.15,3.0,3.0,7.0,14.0,3
45.6333,5.9,3.0,4.0,7.0,14.0,3
45.2667,6.33333,7.0,4.0,7.0,11.0,3
45.2464,6.30251,2.0,4.0,8.0,14.0,3
47.0,2.1,3.0,4.0,7.0,14.0,3
46.95,1.31667,1.0,4.0,7.0,14.0,3
43.9667,-1.08333,3.0,4.0,7.0,14.0,3
43.9667,-1.08333,3.0,4.0,7.0,14.0,3
45.7167,5.95,3.0,4.0,7.0,14.0,3
46.0333,-0.833333,3.0,4.0,7.0,14.0,3
46.2167,-1.03333,3.0,4.0,7.0,14.0,3
46.2167,-1.03333,3.0,4.0,7.0,14.0,3
47.675,7.36667,3.0,4.0,7.0,14.0,3
47.4667,7.36667,3.0,4.0,7.0,11.0,3
45.2333,1.36667,3.0,4.0,7.0,14.0,3
48.8583,2.2953,3.0,1.0,6.0,11.0,3
42.6833,2.88333,3.0,4.0,7.0,11.0,3
46.5345,0.782223,3.0,1.0,7.0,11.0,3
48.8583,2.2953,3.0,1.0,7.0,3.0,3
47.5833,1.38333,3.0,1.0,7.0,11.0,3
47.7833,6.98333,0.0,1.0,8.0,14.0,3
43.8333,4.35,3.0,0.0,7.0,11.0,3
44.0833,4.75,3.0,4.0,7.0,4.0,3
43.6,5.96667,6.0,4.0,6.0,14.0,3
43.6,5.96667,6.0,4.0,6.0,14.0,3
45.6939,-0.508333,5.0,3.0,6.0,11.0,3
45.95,-0.516667,3.0,1.0,7.0,11.0,3
46.0667,-1.0,3.0,4.0,7.0,14.0,3
45.6667,-1.01667,3.0,1.0,7.0,11.0,3
47.0833,-0.083333,3.0,1.0,7.0,14.0,3
47.7833,7.0,3.0,4.0,7.0,14.0,3
48.55,6.38333,3.0,4.0,7.0,14.0,3
49.2614,3.98584,3.0,1.0,0.0,14.0,3
48.9667,4.31667,6.0,0.0,7.0,11.0,3
49.1667,1.33333,3.0,1.0,7.0,14.0,3
49.3333,0.616667,2.0,4.0,8.0,14.0,3
45.9333,6.63333,6.0,1.0,8.0,14.0,3
45.4,3.33333,3.0,1.0,7.0,11.0,3
45.4,3.33333,3.0,1.0,7.0,14.0,3
45.9333,6.63333,3.0,1.0,7.0,11.0,3
48.2,4.2,3.0,3.0,7.0,14.0,3
48.0333,4.41667,2.0,4.0,3.0,8.0,3
43.7,1.81667,3.0,1.0,7.0,14.0,3
49.2,0.716667,3.0,4.0,7.0,11.0,3
49.3,1.35,3.0,4.0,7.0,14.0,3
49.0,2.38333,3.0,0.0,7.0,11.0,3
43.6833,4.13333,3.0,4.0,7.0,11.0,3
43.6667,3.85,3.0,4.0,7.0,14.0,3
43.6,3.88333,3.0,1.0,7.0,11.0,3
43.2833,3.28333,3.0,1.0,7.0,11.0,3
45.6,5.63333,2.0,4.0,3.0,14.0,4
42.6084,2.39972,3.0,4.0,7.0,14.0,4
42.4667,1.93333,3.0,3.0,7.0,14.0,4
48.3833,-3.3,3.0,4.0,7.0,14.0,4
48.05,1.98333,2.0,3.0,3.0,14.0,4
44.5167,3.91667,1.0,0.0,8.0,14.0,4
49.3,2.93333,3.0,3.0,0.0,14.0,4
49.5833,2.08333,2.0,4.0,8.0,14.0,4
49.2667,2.36667,2.0,4.0,3.0,14.0,4
49.2667,2.36667,2.0,4.0,3.0,14.0,4
49.3833,2.08333,2.0,4.0,8.0,14.0,4
44.1167,3.83333,3.0,3.0,7.0,14.0,4
43.9333,4.31667,3.0,3.0,7.0,14.0,4
47.8167,7.25,3.0,4.0,7.0,14.0,4
48.4667,3.43333,0.0,3.0,8.0,14.0,4
49.1667,-0.583333,0.0,0.0,8.0,14.0,4
49.3,0.183333,5.0,4.0,6.0,14.0,4
49.25,-0.366667,0.0,4.0,8.0,14.0,4
49.25,-0.366667,0.0,4.0,8.0,14.0,4
43.5167,2.1,3.0,4.0,7.0,14.0,4
47.8167,-1.95,1.0,0.0,7.0,14.0,4
44.1667,4.08333,3.0,4.0,7.0,14.0,4
44.2333,4.45,3.0,3.0,7.0,14.0,4
44.2333,4.13333,7.0,4.0,6.0,14.0,4
43.8,4.23333,3.0,3.0,7.0,14.0,4
45.5,6.91667,2.0,3.0,3.0,14.0,4
43.3,6.08333,3.0,4.0,6.0,14.0,4
46.0833,-0.916667,0.0,4.0,8.0,14.0,4
44.8333,0.666667,3.0,4.0,7.0,14.0,4
48.6833,5.85,3.0,4.0,7.0,14.0,4
48.6833,5.85,3.0,4.0,7.0,14.0,4
48.6333,6.3,3.0,4.0,6.0,7.0,4
45.1833,4.18333,3.0,0.0,6.0,14.0,4
45.2167,3.93333,1.0,4.0,6.0,14.0,4
49.0167,3.9,6.0,3.0,6.0,14.0,4
46.3333,6.56667,0.0,1.0,6.0,14.0,4
46.3333,6.56667,0.0,1.0,6.0,14.0,4
48.6167,4.9,3.0,4.0,7.0,14.0,4
46.0667,6.53333,2.0,4.0,3.0,14.0,4
46.3333,6.68333,2.0,3.0,3.0,14.0,4
48.0667,4.46667,3.0,3.0,7.0,14.0,4
43.8333,1.75,3.0,4.0,7.0,14.0,4
43.9667,2.06667,3.0,4.0,7.0,14.0,4
49.0833,4.21667,3.0,3.0,6.0,14.0,4
49.0833,4.21667,3.0,3.0,6.0,14.0,4
48.8333,3.75,3.0,3.0,7.0,14.0,4
47.4167,4.9,0.0,0.0,8.0,14.0,4
46.95,4.68333,0.0,3.0,6.0,14.0,4
43.4833,3.8,3.0,3.0,7.0,14.0,4
43.8333,3.91667,7.0,4.0,7.0,14.0,4
48.6333,4.95,5.0,4.0,6.0,14.0,4
43.6333,1.6,6.0,4.0,7.0,14.0,4
43.5848,1.52611,5.0,3.0,6.0,14.0,4
43.6,1.43333,3.0,1.0,7.0,14.0,4
47.2667,-0.083333,3.0,4.0,7.0,11.0,4
47.2667,-0.083333,3.0,4.0,7.0,11.0,4
47.3781,-0.108056,3.0,4.0,7.0,11.0,4
47.3781,-0.108056,3.0,4.0,7.0,11.0,4
48.4333,3.75,2.0,0.0,3.0,14.0,4
48.2333,4.61667,3.0,4.0,7.0,14.0,4
46.9,-0.333333,5.0,3.0,6.0,14.0,4
43.1,5.88333,3.0,3.0,7.0,11.0,4
43.4,5.93333,3.0,4.0,7.0,14.0,4
49.1667,2.68333,3.0,4.0,7.0,11.0,4
49.1667,2.68333,3.0,4.0,7.0,11.0,4
42.6833,2.88333,4.0,4.0,6.0,14.0,4
42.6833,2.88333,4.0,4.0,6.0,14.0,4
42.6833,2.88333,4.0,4.0,6.0,14.0,4
42.75,2.98333,3.0,4.0,7.0,14.0,4
42.75,2.98333,3.0,4.0,7.0,14.0,4
46.9667,-1.0,3.0,3.0,7.0,14.0,4
46.6167,-1.58333,3.0,3.0,7.0,14.0,4
46.6167,-1.58333,3.0,3.0,7.0,14.0,4
46.6667,-1.43333,3.0,4.0,7.0,14.0,4
48.5333,7.46667,1.0,3.0,6.0,14.0,4
48.0667,-0.633333,3.0,4.0,7.0,14.0,4
46.4833,6.06667,6.0,3.0,8.0,14.0,4
46.3667,5.71667,3.0,4.0,7.0,14.0,4
47.15,5.63333,3.0,4.0,7.0,14.0,4
43.3583,-1.7,8.0,4.0,6.0,14.0,4
43.3583,-1.775,4.0,3.0,6.0,11.0,4
43.35,-1.55,4.0,4.0,6.0,14.0,4
44.5167,0.033333,5.0,4.0,6.0,14.0,4
50.3,3.48333,3.0,3.0,7.0,14.0,4
43.3583,-1.775,4.0,4.0,6.0,14.0,4
48.65,0.766667,3.0,4.0,6.0,14.0,4
45.1167,5.7,3.0,3.0,7.0,14.0,4
45.1167,5.7,3.0,3.0,7.0,14.0,4
45.6333,5.11667,2.0,4.0,3.0,14.0,4
45.0333,5.76667,0.0,0.0,8.0,14.0,4
44.95,5.76667,3.0,4.0,0.0,14.0,4
45.4667,4.83333,3.0,1.0,7.0,14.0,4
44.9667,5.7,4.0,3.0,6.0,14.0,4
45.1667,5.71667,3.0,1.0,6.0,14.0,4
45.1667,5.71667,3.0,1.0,6.0,14.0,4
47.3333,-0.183333,3.0,3.0,7.0,14.0,4
43.2333,0.00166667,3.0,4.0,7.0,14.0,4
43.2333,0.00166667,3.0,4.0,7.0,14.0,4
43.2333,0.00166667,3.0,4.0,7.0,14.0,4
43.4333,0.583333,3.0,4.0,7.0,14.0,4
43.4333,0.583333,3.0,4.0,7.0,14.0,4
43.7667,-0.033333,5.0,4.0,6.0,14.0,4
43.7667,-0.033333,5.0,4.0,6.0,8.0,4
44.4,0.716667,4.0,4.0,6.0,14.0,4
44.2333,0.683333,5.0,4.0,6.0,14.0,4
47.0,2.1,3.0,4.0,7.0,14.0,4
46.95,1.31667,1.0,4.0,7.0,14.0,4
45.7167,-0.583333,3.0,3.0,7.0,11.0,4
47.675,7.36667,3.0,4.0,7.0,14.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,1.0,6.0,11.0,4
48.8583,2.2953,3.0,0.0,6.0,11.0,4
48.8583,2.2953,3.0,0.0,6.0,3.0,4
48.8583,2.2953,3.0,4.0,7.0,14.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,3.0,4
48.8583,2.2953,3.0,1.0,7.0,3.0,4
48.8583,2.2953,3.0,4.0,7.0,14.0,4
48.8583,2.2953,6.0,4.0,6.0,14.0,4
48.8583,2.2953,0.0,4.0,0.0,11.0,4
48.8583,2.2953,3.0,1.0,6.0,11.0,4
48.8583,2.2953,6.0,4.0,6.0,11.0,4
48.8583,2.2953,3.0,1.0,7.0,7.0,4
42.6333,2.75,3.0,4.0,7.0,14.0,4
42.6333,2.75,3.0,4.0,7.0,11.0,4
48.5167,-2.78333,3.0,1.0,7.0,14.0,4
48.5167,-2.78333,3.0,1.0,7.0,14.0,4
47.9833,-4.18333,3.0,0.0,7.0,11.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
47.95,1.88333,3.0,1.0,7.0,7.0,4
47.9167,1.9,3.0,4.0,7.0,7.0,4
47.9333,1.91667,3.0,4.0,7.0,14.0,4
47.95,1.88333,3.0,0.0,8.0,14.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,3.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
49.2833,2.91667,3.0,1.0,6.0,14.0,4
47.5833,1.38333,2.0,1.0,3.0,14.0,4
47.8,7.13333,3.0,4.0,7.0,14.0,4
48.1,7.3,3.0,1.0,7.0,11.0,4
48.65,-2.01667,3.0,1.0,7.0,12.0,4
48.0833,-1.68333,3.0,1.0,7.0,14.0,4
47.2667,-0.083333,3.0,4.0,7.0,14.0,4
48.8583,2.2953,5.0,4.0,6.0,11.0,4
48.8583,2.2953,3.0,1.0,7.0,11.0,4
48.8583,2.2953,5.0,1.0,6.0,14.0,4
48.8583,2.2953,3.0,1.0,7.0,14.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
44.0833,4.08333,3.0,4.0,7.0,14.0,4
44.0833,4.08333,3.0,4.0,7.0,14.0,4
43.9664,4.79584,3.0,1.0,7.0,14.0,4
43.1,5.88333,3.0,4.0,7.0,11.0,4
43.1,5.88333,3.0,1.0,7.0,11.0,4
43.1,5.88333,3.0,1.0,7.0,11.0,4
43.1167,5.93333,3.0,4.0,6.0,7.0,4
46.15,-1.08333,3.0,1.0,7.0,11.0,4
46.1667,-1.15,3.0,1.0,7.0,14.0,4
46.1667,-1.15,3.0,1.0,7.0,14.0,4
46.5833,0.333333,3.0,4.0,7.0,11.0,4
48.6833,6.2,5.0,1.0,6.0,14.0,4
48.55,6.38333,3.0,4.0,7.0,14.0,4
48.6667,6.15,3.0,4.0,7.0,14.0,4
48.6833,6.15,5.0,4.0,6.0,14.0,4
48.6833,6.15,5.0,4.0,6.0,14.0,4
48.9667,4.31667,6.0,0.0,7.0,11.0,4
49.1667,1.33333,3.0,1.0,7.0,14.0,4
45.75,-0.633333,3.0,4.0,6.0,14.0,4
45.75,-0.633333,3.0,4.0,6.0,14.0,4
46.1667,-1.15,3.0,1.0,7.0,11.0,4
46.1667,-1.15,3.0,1.0,7.0,11.0,4
49.0,2.38333,3.0,1.0,7.0,11.0,4
49.05,2.1,2.0,1.0,3.0,7.0,4
49.05,2.1,2.0,1.0,3.0,7.0,4
49.05,2.1,2.0,1.0,3.0,7.0,4
48.9833,2.2,6.0,4.0,7.0,14.0,4
43.6,3.88333,5.0,1.0,6.0,14.0,4
43.6,3.88333,3.0,4.0,7.0,11.0,4
43.6,3.88333,3.0,4.0,7.0,4.0,1
43.6,3.88333,3.0,1.0,7.0,14.0,1
43.6,3.88333,3.0,4.0,7.0,14.0,1
48.1167,5.13333,3.0,4.0,7.0,14.0,1
47.8333,5.33333,3.0,3.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,7.0,1
43.6,1.43333,5.0,1.0,6.0,14.0,1
43.6,1.43333,5.0,1.0,6.0,14.0,1
47.8167,-2.38333,3.0,4.0,7.0,14.0,1
46.0167,0.783333,3.0,4.0,7.0,14.0,1
47.2667,-0.083333,3.0,4.0,7.0,7.0,1
43.7833,4.3,3.0,4.0,7.0,14.0,1
48.0833,4.23333,5.0,2.0,7.0,14.0,1
48.4333,4.38333,3.0,4.0,7.0,12.0,1
48.6833,6.15,3.0,0.0,7.0,14.0,1
48.6333,5.83333,3.0,4.0,7.0,14.0,1
43.1,5.88333,3.0,4.0,7.0,7.0,1
43.1167,5.93333,3.0,4.0,7.0,7.0,1
43.1167,5.93333,3.0,1.0,7.0,7.0,1
42.4983,2.03472,3.0,4.0,7.0,14.0,1
48.8583,2.2953,6.0,4.0,7.0,14.0,1
48.8583,2.2953,3.0,4.0,7.0,14.0,1
48.8583,2.2953,0.0,1.0,6.0,7.0,1
48.8583,2.2953,3.0,4.0,7.0,11.0,1
48.8583,2.2953,3.0,1.0,7.0,14.0,1
48.8583,2.2953,3.0,4.0,7.0,7.0,1
48.8583,2.2953,3.0,1.0,7.0,7.0,1
48.8583,2.2953,3.0,1.0,7.0,7.0,1
48.8583,2.2953,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
49.25,2.58333,3.0,4.0,7.0,14.0,1
49.3667,2.43333,5.0,4.0,6.0,14.0,1
49.3833,2.5,3.0,4.0,7.0,14.0,1
49.2,2.05,3.0,3.0,7.0,14.0,1
46.7242,1.65167,3.0,4.0,7.0,14.0,1
46.6667,-1.43333,3.0,1.0,7.0,14.0,1
46.6667,-1.43333,3.0,1.0,7.0,14.0,1
46.6667,-1.43333,3.0,1.0,7.0,14.0,1
45.55,2.31667,3.0,4.0,7.0,14.0,1
48.5833,7.75,3.0,4.0,7.0,14.0,1
44.5,0.166667,3.0,4.0,7.0,14.0,1
47.8833,-1.13333,3.0,1.0,7.0,14.0,1
46.7667,5.46667,3.0,4.0,7.0,14.0,1
46.4333,5.35,3.0,4.0,7.0,14.0,1
43.3333,-0.416667,3.0,4.0,7.0,7.0,1
43.3,-0.366667,3.0,1.0,3.0,14.0,1
43.0,-0.816667,3.0,4.0,6.0,14.0,1
43.4,-1.45,5.0,4.0,6.0,14.0,1
49.1333,4.2,3.0,4.0,7.0,14.0,1
49.35,4.2,3.0,4.0,7.0,14.0,1
43.3583,-1.775,3.0,1.0,7.0,14.0,1
43.4833,-1.48333,3.0,1.0,6.0,14.0,1
43.3583,-1.7,3.0,4.0,7.0,14.0,1
43.4833,-1.56667,3.0,4.0,7.0,14.0,1
43.3833,-1.3,7.0,4.0,7.0,14.0,1
44.4667,2.46667,3.0,4.0,7.0,14.0,1
50.7667,2.71667,3.0,4.0,7.0,14.0,1
50.3667,3.11667,3.0,1.0,7.0,14.0,1
50.4667,3.4,7.0,4.0,7.0,14.0,1
50.5667,3.21667,3.0,4.0,7.0,14.0,1
50.2833,3.96667,3.0,4.0,7.0,14.0,1
50.2833,3.96667,5.0,4.0,6.0,14.0,1
46.3167,-0.466667,3.0,4.0,7.0,14.0,1
46.2167,-0.133333,3.0,4.0,7.0,14.0,1
49.25,4.03333,3.0,4.0,7.0,11.0,1
45.1667,5.71667,3.0,4.0,7.0,14.0,1
45.1667,5.71667,3.0,4.0,7.0,0.0,1
43.2333,0.083333,3.0,1.0,7.0,14.0,1
48.05,7.13333,3.0,4.0,7.0,14.0,1
47.7833,7.33333,3.0,4.0,7.0,14.0,1
47.7833,7.33333,5.0,4.0,6.0,14.0,1
44.3833,0.316667,3.0,0.0,6.0,14.0,1
45.6333,-1.03333,3.0,4.0,7.0,14.0,1
45.6333,-1.03333,3.0,4.0,7.0,11.0,1
45.9333,-0.983333,3.0,1.0,7.0,14.0,1
46.1,-0.75,3.0,4.0,7.0,7.0,1
47.7833,7.28333,3.0,4.0,7.0,14.0,1
48.15,7.16667,3.0,4.0,7.0,14.0,1
47.6333,7.3,3.0,4.0,7.0,14.0,1
49.0,2.33333,3.0,1.0,7.0,14.0,1
49.0,2.28333,3.0,4.0,7.0,14.0,1
45.2333,1.36667,3.0,4.0,7.0,2.0,1
45.2167,1.45,5.0,4.0,7.0,14.0,1
43.9333,-0.366667,1.0,4.0,7.0,14.0,1
43.65,-0.383333,6.0,4.0,6.0,14.0,1
44.2,-1.23333,0.0,0.0,6.0,14.0,1
43.9667,0.366667,5.0,4.0,6.0,14.0,1
49.1,5.8,3.0,0.0,7.0,14.0,1
48.2,1.88333,3.0,3.0,7.0,14.0,1
48.2667,1.93333,3.0,0.0,7.0,14.0,1
48.7167,1.4,3.0,4.0,7.0,14.0,1
48.7167,1.4,3.0,4.0,7.0,14.0,1
48.7167,1.4,3.0,4.0,7.0,14.0,1
48.6333,1.15,1.0,4.0,6.0,14.0,1
48.05,6.4,5.0,0.0,6.0,14.0,1
47.9,6.74288,0.0,3.0,8.0,14.0,1
48.1833,6.45,5.0,3.0,6.0,14.0,1
48.3167,6.08333,3.0,4.0,7.0,14.0,1
48.0167,6.71667,3.0,4.0,7.0,14.0,1
48.1333,6.65,3.0,4.0,7.0,14.0,1
48.1833,6.15,3.0,4.0,7.0,14.0,1
48.2,6.1,3.0,4.0,7.0,14.0,1
48.1833,6.38333,2.0,4.0,6.0,14.0,1
44.9,1.48333,5.0,4.0,6.0,14.0,1
44.75,1.43333,7.0,4.0,7.0,14.0,1
47.45,6.7,2.0,4.0,6.0,14.0,1
47.45,6.7,2.0,4.0,6.0,14.0,1
47.1833,5.96667,6.0,3.0,6.0,14.0,1
47.2833,6.08333,6.0,3.0,6.0,14.0,1
48.45,4.6,3.0,4.0,7.0,14.0,1
47.0,2.45,3.0,4.0,7.0,14.0,1
45.5167,4.86667,3.0,1.0,7.0,14.0,1
45.3333,5.41667,3.0,4.0,7.0,14.0,1
44.8833,5.85,8.0,3.0,3.0,14.0,1
45.8333,5.35,3.0,0.0,7.0,14.0,1
47.1,5.9,2.0,4.0,3.0,14.0,1
47.0167,6.43333,2.0,3.0,3.0,14.0,1
47.1,5.88333,3.0,3.0,7.0,13.0,1
47.25,6.8,3.0,4.0,7.0,14.0,1
46.8,6.25,3.0,4.0,7.0,14.0,1
47.75,1.03333,3.0,4.0,7.0,14.0,1
47.7167,1.93333,3.0,3.0,7.0,7.0,1
47.8667,1.9,3.0,4.0,7.0,7.0,1
45.0667,0.866667,3.0,4.0,7.0,14.0,1
45.2167,0.566667,4.0,4.0,6.0,7.0,1
47.4333,2.81667,5.0,4.0,6.0,14.0,1
42.4333,2.56667,3.0,3.0,7.0,14.0,1
47.4167,0.85,3.0,4.0,7.0,14.0,1
46.4833,0.316667,3.0,4.0,7.0,14.0,1
46.7,0.216667,7.0,4.0,7.0,14.0,1
43.7333,-0.783333,3.0,4.0,7.0,14.0,1
43.1167,5.8,3.0,4.0,7.0,14.0,1
43.1833,5.71667,3.0,3.0,7.0,14.0,1
43.2167,6.61667,3.0,4.0,7.0,14.0,1
43.1833,6.05,3.0,3.0,7.0,14.0,1
43.4,5.93333,3.0,4.0,7.0,14.0,1
48.65,6.9,8.0,3.0,7.0,14.0,1
49.1833,6.33333,1.0,0.0,8.0,14.0,1
44.35,2.05,3.0,4.0,7.0,14.0,1
44.0333,2.53333,3.0,4.0,7.0,14.0,1
43.9,2.95,6.0,4.0,6.0,14.0,1
47.5167,5.43333,3.0,3.0,7.0,14.0,1
46.95,4.68333,3.0,4.0,7.0,14.0,1
47.2667,5.0,3.0,4.0,7.0,14.0,1
47.2667,5.0,3.0,4.0,7.0,14.0,1
47.0667,4.81667,3.0,4.0,7.0,14.0,1
48.1167,5.13333,3.0,1.0,2.0,14.0,1
49.2833,6.2,3.0,3.0,7.0,7.0,1
46.1667,1.06667,3.0,4.0,6.0,14.0,1
46.1667,1.06667,3.0,4.0,6.0,14.0,1
49.3667,6.16667,3.0,4.0,7.0,14.0,1
49.3,6.4,3.0,4.0,7.0,14.0,1
49.1167,6.63333,0.0,4.0,8.0,14.0,1
49.3,6.26667,6.0,3.0,6.0,7.0,1
49.3,6.26667,6.0,3.0,6.0,7.0,1
50.3333,1.85,3.0,3.0,7.0,14.0,1
45.8667,1.31667,3.0,4.0,7.0,14.0,1
49.35,0.516667,3.0,4.0,7.0,14.0,1
49.2333,1.0,3.0,4.0,7.0,14.0,1
47.4381,0.639444,3.0,0.0,7.0,14.0,1
47.3167,2.04029,3.0,3.0,7.0,14.0,1
47.05,4.38333,3.0,4.0,7.0,14.0,1
46.5833,3.93333,6.0,4.0,8.0,0.0,1
47.0333,4.26667,1.0,4.0,8.0,14.0,1
41.8714,8.96362,3.0,4.0,7.0,14.0,1
45.3,3.78333,3.0,4.0,7.0,14.0,1
48.25,7.18333,3.0,4.0,7.0,14.0,1
48.6167,7.5,3.0,3.0,7.0,14.0,1
48.6167,7.5,3.0,0.0,7.0,14.0,1
48.85,7.16667,3.0,4.0,7.0,14.0,1
43.6833,1.45,3.0,3.0,7.0,14.0,1
43.4167,1.11667,3.0,1.0,7.0,14.0,1
48.0,2.43333,3.0,4.0,7.0,14.0,1
48.2667,1.81667,3.0,4.0,7.0,14.0,1
48.3333,1.38333,3.0,4.0,7.0,14.0,1
44.6343,-1.13704,3.0,4.0,6.0,14.0,1
44.7333,-0.383333,3.0,4.0,7.0,14.0,1
44.8,-0.316667,5.0,4.0,6.0,7.0,1
47.5833,1.03333,3.0,3.0,7.0,14.0,1
47.5833,1.03333,3.0,3.0,7.0,14.0,1
46.1333,0.00138889,3.0,3.0,7.0,14.0,1
48.3,-0.616667,3.0,4.0,6.0,14.0,1
48.1333,-0.7,3.0,4.0,7.0,14.0,1
48.2167,-0.2,3.0,4.0,7.0,14.0,1
43.4667,1.21667,5.0,4.0,6.0,14.0,1
45.0667,3.16667,3.0,4.0,7.0,14.0,1
43.45,1.9,3.0,4.0,7.0,14.0,1
43.7333,-0.866667,3.0,4.0,7.0,14.0,1
43.9833,0.016667,3.0,4.0,7.0,14.0,1
44.2667,-0.516667,3.0,4.0,7.0,14.0,1
48.2833,-3.23333,3.0,0.0,7.0,14.0,1
48.2833,-3.23333,3.0,0.0,7.0,14.0,1
48.2833,-3.23333,3.0,0.0,7.0,14.0,1
46.2,-1.4,3.0,4.0,7.0,14.0,1
45.9112,0.739168,3.0,4.0,7.0,14.0,1
45.3167,2.58333,3.0,4.0,7.0,14.0,1
43.9333,0.616667,3.0,0.0,7.0,14.0,1
47.2833,5.76667,3.0,3.0,7.0,14.0,1
44.4564,0.295,3.0,4.0,7.0,14.0,1
44.4833,0.966667,3.0,4.0,7.0,7.0,1
44.6,0.366667,3.0,4.0,7.0,14.0,1
45.7167,5.95,3.0,4.0,7.0,14.0,1
44.4167,0.916667,6.0,4.0,7.0,7.0,1
44.2333,0.683333,3.0,4.0,7.0,14.0,1
44.5333,0.766667,3.0,4.0,7.0,14.0,1
44.25,0.266667,3.0,4.0,7.0,7.0,1
46.2,4.13333,3.0,4.0,7.0,14.0,1
46.75,4.53333,3.0,0.0,7.0,14.0,1
46.6167,4.8,3.0,0.0,7.0,14.0,1
45.8667,6.36667,3.0,4.0,7.0,14.0,1
46.35,6.35,3.0,4.0,7.0,14.0,1
45.9833,6.0,5.0,4.0,6.0,14.0,1
47.3833,5.75,3.0,4.0,7.0,14.0,1
47.8,6.1,3.0,4.0,7.0,14.0,1
47.55,6.41667,3.0,3.0,7.0,14.0,1
48.6833,-1.01667,1.0,4.0,6.0,14.0,1
48.6833,-0.95,0.0,3.0,8.0,14.0,1
49.2667,2.68333,3.0,4.0,7.0,14.0,1
49.2667,2.68333,3.0,4.0,7.0,14.0,1
48.7167,1.9,3.0,4.0,7.0,14.0,1
42.5667,8.9864,3.0,4.0,7.0,14.0,1
45.7667,-0.166667,3.0,4.0,7.0,14.0,1
49.0833,2.86667,3.0,4.0,6.0,14.0,1
49.1167,0.466667,3.0,4.0,7.0,14.0,1
49.05,1.95,0.0,3.0,6.0,14.0,1
49.1333,2.26667,5.0,2.0,6.0,14.0,1
48.75,0.633333,3.0,4.0,7.0,14.0,1
48.6167,0.7,3.0,4.0,7.0,14.0,1
47.95,3.23333,3.0,4.0,7.0,14.0,1
45.0667,3.7,3.0,4.0,7.0,14.0,1
45.0656,3.91473,3.0,4.0,7.0,14.0,1
45.8833,0.5,3.0,3.0,7.0,14.0,1
45.8833,0.5,3.0,3.0,7.0,14.0,1
45.8833,0.5,3.0,3.0,7.0,14.0,1
44.0167,3.98333,3.0,4.0,7.0,14.0,1
43.9833,3.71667,3.0,4.0,7.0,14.0,1
43.8333,4.35,3.0,4.0,7.0,7.0,1
44.35,3.95,3.0,4.0,7.0,14.0,1
44.0333,4.08333,3.0,4.0,7.0,14.0,1
44.2,-1.23333,5.0,1.0,6.0,14.0,1
43.6667,-0.583333,6.0,4.0,6.0,14.0,1
43.5333,-1.46667,3.0,1.0,7.0,14.0,1
43.6667,-1.4,3.0,4.0,6.0,14.0,1
45.25,3.21667,3.0,4.0,7.0,14.0,1
47.8167,1.08333,3.0,4.0,7.0,14.0,1
48.4,1.53333,0.0,0.0,6.0,14.0,1
48.1833,6.45,3.0,4.0,7.0,14.0,1
48.25,6.41667,3.0,1.0,7.0,14.0,1
48.1833,7.0,3.0,1.0,7.0,14.0,1
48.1833,6.45,3.0,1.0,7.0,14.0,1
48.1833,6.45,3.0,1.0,7.0,0.0,1
48.1833,6.45,3.0,1.0,7.0,0.0,1
47.8667,6.79167,3.0,0.0,7.0,14.0,1
48.2833,6.95,3.0,4.0,7.0,14.0,1
45.6167,6.28333,3.0,4.0,7.0,2.0,1
43.0,-0.816667,3.0,4.0,6.0,8.0,2
43.7667,0.3,3.0,4.0,7.0,14.0,2
43.7667,0.3,3.0,4.0,7.0,14.0,2
47.1,2.35,3.0,4.0,7.0,8.0,2
